Position,Mutability,Shannon_entropy,Gap_percentage,A_percentage,T_percentage,G_percentage,C_percentage,Element,Protein
210,0.0028184143494514,0.0176113473217595,0.1603305521433243,0.0002658881461746,99.8372764545411,0.0,0.0021271051693973,stem,UTR
211,0.0028077788236044,0.0175719048590266,0.159798775850975,0.000797664438524,0.001595328877048,99.83780823083346,0.0,stem,UTR
212,0.0028503209269924,0.0178939996457705,0.1595328877048003,0.0,99.83568112566404,0.0002658881461746,0.0045200984849693,stem,UTR
213,0.0033023307754893,0.0209301517866031,0.1592669995586256,0.00398832219262,0.0236640450095453,99.8130806332392,0.0,stem,UTR
214,0.0024036288414189,0.0161825796497472,0.1265627575791416,99.85801572994274,0.0,0.0154215124781307,0.0,stem,UTR
215,0.0023344979234135,0.0157568069166438,0.1260309812867922,0.0,0.0124967428702093,0.0,99.861472275843,stem,UTR
216,0.0024248998931129,0.0165034824126579,0.1252333168482682,0.0029247696079213,0.015155624331956,0.0,99.85668628921184,stem,UTR
217,0.0025950683066647,0.0176076112167677,0.1252333168482682,0.0194098346707507,0.0069130918005413,99.84844375668044,0.0,hairpin loop,UTR
218,0.0024408531818834,0.016757174764572,0.1249674287020936,99.8561545129195,0.005583651069668,0.0077107562390653,0.005583651069668,hairpin loop,UTR
219,0.0021669883913235,0.0147603635789032,0.1241697642635696,99.8699806965206,0.0010635525846986,0.0037224340464453,0.0010635525846986,hairpin loop,UTR
220,0.0027014235651346,0.0181287397231981,0.1241697642635696,99.84339188190312,0.0002658881461746,0.030311248663912,0.0018612170232226,hairpin loop,UTR
221,0.0022706847683316,0.0155062178629108,0.1233720998250456,0.0090401969699386,0.0021271051693973,99.86492882174328,0.0005317762923493,stem,UTR
222,0.0020367031996979,0.0138495151401253,0.1209791065094736,0.000797664438524,0.0013294407308733,99.87689378832113,0.0,stem,UTR
223,0.0020367031996979,0.0138444793095644,0.1207132183632989,0.0,99.87689378832113,0.0,0.002392993315572,stem,UTR
224,0.0021111518806268,0.0144903089817025,0.1207132183632989,99.87290546612851,0.0010635525846986,0.004785986631144,0.0005317762923493,stem,UTR
225,0.002361086738031,0.0161662468653162,0.1207132183632989,99.8604087232583,0.000797664438524,0.016750953209004,0.0013294407308733,stem,UTR
226,0.0024727597594244,0.0168544534776917,0.1201814420709495,0.0034565459002706,0.0212710516939733,99.8550909603348,0.0,stem,UTR
227,5.317762923493345e-06,5.308042646292631e-05,0.0,99.99973411185384,0.0002658881461746,0.0,0.0,stem,ORF1ab
228,0.0,0.0,0.0,0.0,100.0,0.0,0.0,stem,ORF1ab
229,0.0,0.0,0.0,0.0,0.0,100.0,0.0,stem,ORF1ab
230,0.0002712059090981,0.0019378911090057,0.0,0.013560295454908,0.0,99.98643970454508,0.0,stem,ORF1ab
231,0.0001967572281692,0.001602610170495,0.0,99.99016213859151,0.0037224340464453,0.00398832219262,0.0021271051693973,stem,ORF1ab
232,0.0001276263101638,0.0010695641853426,0.0,0.0021271051693973,0.0034565459002706,99.9936186844918,0.000797664438524,stem,ORF1ab
233,0.0001648506506282,0.0012914933750154,0.0,99.9917574674686,0.0002658881461746,0.007178979946716,0.000797664438524,stem,ORF1ab
234,4.78598663114401e-05,0.000425583761457,0.0,0.0013294407308733,0.0010635525846986,99.99760700668443,0.0,stem,ORF1ab
235,0.0008455243048354,0.0054349972924679,0.0,0.000797664438524,0.0417444389494227,0.0,99.95745789661206,multiloop,ORF1ab
236,0.0010901413993161,0.00684200681891,0.0,0.000797664438524,0.0545070699658067,0.0,99.94469526559568,multiloop,ORF1ab
237,4.254210338794676e-05,0.0003834044728841,0.0,0.0002658881461746,99.9978728948306,0.0002658881461746,0.001595328877048,stem,ORF1ab
238,0.0008082999643709,0.0054787831854818,0.0,0.0109014139931613,99.95958500178143,0.0,0.029513584225388,stem,ORF1ab
239,0.0002605703832511,0.0019930056060623,0.0,0.0082425325314146,0.004785986631144,99.98697148083744,0.0,stem,ORF1ab
240,0.0001276263101638,0.0010399458513924,0.0,0.0,99.9936186844918,0.0021271051693973,0.0042542103387946,stem,ORF1ab
241,0.0013347584937968,0.0080652065358812,0.0,0.000797664438524,0.0659402602513174,0.0,99.93326207531015,stem,ORF1ab
242,6.913091800541348e-05,0.0005890759359385,0.0,0.000797664438524,0.0026588814617466,0.0,99.99654345409972,stem,ORF1ab
243,0.0001063552584698,0.0008567167753237,0.0,0.0005317762923493,0.004785986631144,0.0,99.9946822370765,stem,ORF1ab
244,5.849539215842679e-05,0.0004955579998339,0.0,0.0002658881461746,99.99707523039208,0.0,0.0026588814617466,stem,ORF1ab
245,0.0009518795633053,0.0062325787747143,0.0,0.0417444389494227,0.0061154273620173,99.95214013368856,0.0,stem,ORF1ab
246,0.0001116730213933,0.0009244468364112,0.0,0.002392993315572,0.003190657754096,99.99441634893034,0.0,stem,ORF1ab
247,7.444868092890682e-05,0.0006152176449577,0.0,0.0002658881461746,99.99627756595356,0.0,0.0034565459002706,stem,ORF1ab
248,0.0001435795989343,0.0011635342611799,0.0,0.0034565459002706,99.99282102005328,0.0,0.0037224340464453,stem,ORF1ab
249,0.0001063552584698,0.0009115431453874,0.0,0.0013294407308733,99.9946822370765,0.0013294407308733,0.0026588814617466,stem,ORF1ab
250,0.0002127105169397,0.0016474416254699,0.0,0.0029247696079213,0.0077107562390653,0.0,99.989364474153,stem,ORF1ab
251,5.317762923493345e-06,5.308042646292631e-05,0.0,99.99973411185384,0.0,0.0002658881461746,0.0,stem,ORF1ab
252,7.444868092890682e-05,0.0006013987664394,0.0,99.99627756595356,0.0,0.0037224340464453,0.0,stem,ORF1ab
253,0.0008774308823764,0.0055839315076743,0.0,0.000797664438524,0.043073879680296,0.0,99.95612845588116,stem,ORF1ab
254,7.444868092890682e-05,0.0006013987664394,0.0,0.0037224340464453,0.0,99.99627756595356,0.0,stem,ORF1ab
255,6.913091800541348e-05,0.0005929176033711,0.0,99.99654345409972,0.0,0.002392993315572,0.0010635525846986,stem,ORF1ab
256,4.78598663114401e-05,0.000413910315904,0.0,0.0021271051693973,0.0002658881461746,99.99760700668443,0.0,stem,ORF1ab
257,5.317762923493345e-05,0.0004682941007247,0.0,99.99734111853826,0.0,0.0010635525846986,0.001595328877048,interior loop & bulge,ORF1ab
258,5.317762923493345e-05,0.0004732350750184,0.0,99.99734111853826,0.0018612170232226,0.0005317762923493,0.0002658881461746,interior loop & bulge,ORF1ab
259,9.040196969938686e-05,0.0007321974491834,0.0,99.99547990151504,0.0,0.0042542103387946,0.0002658881461746,interior loop & bulge,ORF1ab
260,4.254210338794676e-05,0.000360829971037,0.0,99.9978728948306,0.0,0.0021271051693973,0.0,interior loop & bulge,ORF1ab
261,0.0008614775936059,0.0054904166728976,0.0,0.0002658881461746,0.043073879680296,0.0,99.95666023217352,interior loop & bulge,ORF1ab
262,5.849539215842679e-05,0.0004955579998339,0.0,99.99707523039208,0.0,0.0026588814617466,0.0002658881461746,interior loop & bulge,ORF1ab
263,8.508420677589351e-05,0.0006791171859138,0.0,0.0,0.0042542103387946,0.0,99.9957457896612,stem,ORF1ab
264,1.5953288770480033e-05,0.0001465985665582,0.0,99.99920233556148,0.0,0.000797664438524,0.0,stem,ORF1ab
265,0.0005370940552728,0.003573028658309,0.0,0.0,0.0268547027636413,0.0,99.97314529723636,stem,ORF1ab
266,7.976644385240017e-05,0.0006403859413301,0.0,0.00398832219262,0.0,99.9960116778074,0.0,stem,ORF1ab
267,3.1906577540960066e-05,0.0002772437525511,0.0,0.0,99.99840467112296,0.0,0.001595328877048,stem,ORF1ab
268,0.0004679631372674,0.0032098418873088,0.0,0.000797664438524,0.0226004924248467,0.0,99.97660184313662,stem,ORF1ab
269,3.722434046445341e-05,0.0003193118033406,0.0,0.0018612170232226,0.0,0.0,99.99813878297678,interior loop & bulge,ORF1ab
270,0.0001010374955463,0.0008418915069525,0.0,99.99494812522268,0.0018612170232226,0.003190657754096,0.0,interior loop & bulge,ORF1ab
271,6.381315508192013e-05,0.0005357840398009,0.0,99.99680934224592,0.0002658881461746,0.0029247696079213,0.0,interior loop & bulge,ORF1ab
272,0.0005264585294258,0.0036068869993255,0.0,0.0018612170232226,0.0244617094480693,0.0,99.9736770735287,interior loop & bulge,ORF1ab
273,2.6588814617466724e-05,0.000252759348088,0.0,0.0002658881461746,99.99867055926912,0.000797664438524,0.0002658881461746,interior loop & bulge,ORF1ab
274,0.0056208754101324,0.0285044171119056,0.0,0.001595328877048,0.2852979808454179,0.0,99.71310669027751,interior loop & bulge,ORF1ab
275,0.0003137480124861,0.0023611291856884,0.0002658881461746,99.98431259937568,0.0124967428702093,0.0021271051693973,0.000797664438524,interior loop & bulge,ORF1ab
276,0.000356290115874,0.0027061941051934,0.010369637700812,0.0058495392158426,0.001595328877048,99.9821854942063,0.0,stem,ORF1ab
277,0.0002392993315572,0.0017499059060727,0.0116990784316853,0.0,99.98803503342214,0.0,0.0002658881461746,stem,ORF1ab
278,0.0002765236720216,0.0020875517301815,0.0116990784316853,0.000797664438524,99.98617381639892,0.0002658881461746,0.0010635525846986,interior loop & bulge,ORF1ab
279,3.722434046445341e-05,0.0003193118033406,0.0018612170232226,0.0,99.99813878297678,0.0,0.0,interior loop & bulge,ORF1ab
280,0.0002712059090981,0.0021016462403281,0.0018612170232226,0.0093060851161133,0.002392993315572,99.98643970454508,0.0,stem,ORF1ab
281,6.913091800541348e-05,0.0005965551275117,0.0018612170232226,0.0,0.001595328877048,0.0,99.99654345409972,stem,ORF1ab
282,4.254210338794676e-05,0.0003723921584073,0.0018612170232226,0.0,0.0002658881461746,0.0,99.9978728948306,stem,ORF1ab
283,0.0001010374955463,0.0008751015346466,0.0018612170232226,0.0005317762923493,99.99494812522268,0.0002658881461746,0.002392993315572,stem,ORF1ab
284,0.0001329440730873,0.0011062945670865,0.0018612170232226,0.00398832219262,0.000797664438524,99.99335279634565,0.0,stem,ORF1ab
285,8.508420677589351e-05,0.0007394659011188,0.0018612170232226,0.0005317762923493,99.9957457896612,0.0018612170232226,0.0,stem,ORF1ab
286,0.0003828789304915,0.0027556497309353,0.000797664438524,0.000797664438524,99.98085605347542,0.0002658881461746,0.0172827295013533,hairpin loop,ORF1ab
287,6.913091800541348e-05,0.0006049605416823,0.0010635525846986,0.0002658881461746,99.99654345409972,0.0,0.0021271051693973,hairpin loop,ORF1ab
288,2.6588814617466724e-05,0.0002474415851645,0.000797664438524,0.0,99.99867055926912,0.0,0.0005317762923493,hairpin loop,ORF1ab
289,7.444868092890682e-05,0.0006234233953929,0.0005317762923493,99.99627756595356,0.0,0.003190657754096,0.0,stem,ORF1ab
290,8.508420677589351e-05,0.0007075593235779,0.0002658881461746,0.0037224340464453,0.0,0.0002658881461746,99.9957457896612,stem,ORF1ab
291,0.0003935144563385,0.0028273308648357,0.0002658881461746,99.97979250089072,0.0,0.0194098346707507,0.0005317762923493,stem,ORF1ab
292,0.0001063552584698,0.0008890116576223,0.0002658881461746,0.0037224340464453,0.0013294407308733,99.9946822370765,0.0,stem,ORF1ab
293,0.0004254210338794,0.0029830040422208,0.0002658881461746,0.0199416109631,0.0010635525846986,99.97872894830604,0.0,stem,ORF1ab
294,1.5953288770480033e-05,0.0001539234858669,0.0002658881461746,0.0,99.99920233556148,0.0,0.0005317762923493,stem,ORF1ab
295,0.0001435795989343,0.0011510406814072,0.0002658881461746,0.0,99.99282102005328,0.0010635525846986,0.0058495392158426,interior loop & bulge,ORF1ab
296,0.0064983062925088,0.0318795552683893,0.0,0.001595328877048,0.3257129790639673,0.0,99.672691692059,interior loop & bulge,ORF1ab
297,0.0002073927540162,0.0015523125088934,0.0,0.0098378614084626,0.0005317762923493,99.98963036229918,0.0,stem,ORF1ab
298,0.005583651069668,0.0280455210562769,0.0,0.0013294407308733,0.2786507771910512,0.000797664438524,99.71922211763956,stem,ORF1ab
299,6.913091800541348e-05,0.0005890759359385,0.0,0.0026588814617466,0.000797664438524,99.99654345409972,0.0,stem,ORF1ab
300,1.063552584698669e-05,0.0001008430798028,0.0,99.99946822370764,0.0,0.0005317762923493,0.0,stem,ORF1ab
301,0.0005743183957372,0.0037928990436387,0.0,0.0,0.028715919786864,0.0,99.97128408021314,stem,ORF1ab
302,7.444868092890682e-05,0.0006364002910989,0.0,0.002392993315572,0.0013294407308733,99.99627756595356,0.0,stem,ORF1ab
303,5.317762923493345e-06,5.308042646292631e-05,0.0,0.0,99.99973411185384,0.0,0.0002658881461746,stem,ORF1ab
304,0.0008561598306824,0.0056462350996541,0.0,0.0037224340464453,0.038287893049152,99.95719200846588,0.000797664438524,stem,ORF1ab
305,0.0013773005971847,0.008525912126612,0.0,0.0037224340464453,0.0646108195204441,0.000797664438524,99.9308690819946,stem,ORF1ab
306,6.381315508192013e-05,0.000569909365796,0.0,0.0013294407308733,99.99680934224592,0.0013294407308733,0.0005317762923493,stem,ORF1ab
307,0.008364841078655,0.0394483154587352,0.0,0.0010635525846986,0.4206350472483235,0.0,99.57830140016698,stem,ORF1ab
308,0.0019569367558455,0.0114685669240872,0.0,0.0930608511611335,0.004785986631144,99.90215316220772,0.0,stem,ORF1ab
309,7.976644385240017e-05,0.0006544790501084,0.0,0.0002658881461746,99.9960116778074,0.0,0.0037224340464453,stem,ORF1ab
310,6.381315508192013e-05,0.0005357840398009,0.0,99.99680934224592,0.0,0.0029247696079213,0.0002658881461746,stem,ORF1ab
311,0.0003031124866391,0.0022151317403193,0.0,0.001595328877048,0.013560295454908,0.0,99.98484437566805,stem,ORF1ab
312,0.0001116730213933,0.00090865841616,0.0,0.0045200984849693,0.0010635525846986,99.99441634893034,0.0,stem,ORF1ab
313,9.57197326228802e-05,0.0007869840489066,0.0,0.000797664438524,99.99521401336888,0.0,0.00398832219262,stem,ORF1ab
314,0.0002392993315572,0.0018316144907303,0.0,0.008774308823764,0.003190657754096,99.98803503342214,0.0,stem,ORF1ab
315,0.0002924769607921,0.0023332199362229,0.0,0.0116990784316853,0.002392993315572,99.98457848752189,0.0013294407308733,interior loop & bulge,ORF1ab
316,0.0008614775936059,0.0055019681565661,0.0,0.0002658881461746,0.042276215241772,0.0005317762923493,99.95692612031972,stem,ORF1ab
317,4.254210338794676e-05,0.0003780867099606,0.0,0.0005317762923493,99.9978728948306,0.0,0.001595328877048,stem,ORF1ab
318,3.1906577540960066e-05,0.0002772437525511,0.0,0.0,99.99840467112296,0.0,0.001595328877048,stem,ORF1ab
319,0.0001276263101638,0.0010331167136935,0.0,0.001595328877048,99.9936186844918,0.0,0.004785986631144,stem,ORF1ab
320,4.78598663114401e-05,0.0004018673775928,0.0,0.002392993315572,0.0,99.99760700668443,0.0,stem,ORF1ab
321,2.127105169397338e-05,0.0001910505929612,0.0,0.0010635525846986,0.0,99.9989364474153,0.0,stem,ORF1ab
322,0.000366925641721,0.0027251612131997,0.0,99.9811219416216,0.0,0.01595328877048,0.0029247696079213,stem,ORF1ab
323,0.0005211407665023,0.0036735581558887,0.0,0.0204733872554493,0.005583651069668,99.97394296167488,0.0,stem,ORF1ab
324,8.508420677589351e-05,0.0007022415606544,0.0,99.9957457896612,0.0,0.0037224340464453,0.0005317762923493,stem,ORF1ab
325,0.0017282729501353,0.010514733960115,0.0,0.0082425325314146,0.0789687794138761,0.0,99.9127886880547,stem,ORF1ab
326,6.381315508192013e-05,0.0005648571333197,0.0,0.001595328877048,99.99680934224592,0.0002658881461746,0.0013294407308733,stem,ORF1ab
327,0.0002605703832511,0.0019851928554264,0.0,0.00398832219262,0.0090401969699386,0.0,99.98697148083744,stem,ORF1ab
328,0.0006913091800541,0.0046207614117436,0.0,0.002392993315572,0.03190657754096,0.0002658881461746,99.9654345409973,stem,ORF1ab
329,0.0002180282798632,0.00173868303832,0.0,0.0058495392158426,0.0053177629234933,99.98883269786066,0.0,hairpin loop,ORF1ab
330,4.78598663114401e-05,0.000413910315904,0.0,0.0002658881461746,99.99760700668443,0.0,0.0021271051693973,hairpin loop,ORF1ab
331,0.0012337209982504,0.0080236383614729,0.0,0.013560295454908,0.0489234188961387,99.93751628564895,0.0,hairpin loop,ORF1ab
332,8.508420677589351e-05,0.0006934662147995,0.0,0.00398832219262,0.0,99.9957457896612,0.0002658881461746,hairpin loop,ORF1ab
333,0.0001010374955463,0.0008330401821996,0.0,99.99494812522268,0.0005317762923493,0.0042542103387946,0.0002658881461746,hairpin loop,ORF1ab
334,0.0009944216666932,0.0066975512970337,0.0,0.02791825534834,0.0220687161324973,99.95001302851917,0.0,stem,ORF1ab
335,0.0004201032709559,0.0028692028082925,0.0,0.0210051635477987,0.0,99.9789948364522,0.0,stem,ORF1ab
336,1.5953288770480033e-05,0.0001465985665582,0.0,99.99920233556148,0.0,0.000797664438524,0.0,stem,ORF1ab
337,0.0018293104456817,0.0114621381289319,0.0,0.025525262032768,0.0662061483974921,99.9077368132774,0.0005317762923493,interior loop & bulge,ORF1ab
338,7.976644385240017e-05,0.0006629801657032,0.0,0.0005317762923493,0.0034565459002706,99.9960116778074,0.0,stem,ORF1ab
339,0.0004573276114204,0.0031275599407691,0.0,0.0,99.9768677312828,0.0,0.023132268717196,stem,ORF1ab
340,0.0013028519162558,0.008699257010792,0.0,0.0507846359193614,0.0172827295013533,0.0,99.93193263457928,stem,ORF1ab
341,3.1906577540960066e-05,0.000297211354092,0.0,0.0002658881461746,99.99840467112296,0.0002658881461746,0.0010635525846986,stem,ORF1ab
342,1.5953288770480033e-05,0.0001465985665582,0.0,0.0,99.99920233556148,0.0,0.000797664438524,stem,ORF1ab
343,0.0024674419965009,0.0137273288378303,0.0,99.87662790017497,0.0002658881461746,0.1231062116788709,0.0,interior loop & bulge,ORF1ab
344,0.000345654590027,0.002662347588492,0.0,0.0077107562390653,99.98271727049864,0.0026588814617466,0.0069130918005413,interior loop & bulge,ORF1ab
345,0.00033501906418,0.0023427955835441,0.0,0.0,0.016750953209004,0.0,99.983249046791,stem,ORF1ab
346,8.508420677589351e-05,0.0006934662147995,0.0,99.9957457896612,0.0002658881461746,0.00398832219262,0.0,stem,ORF1ab
347,5.317762923493345e-05,0.0004549477122604,0.0,0.002392993315572,0.0,99.99734111853826,0.0002658881461746,stem,ORF1ab
348,0.0001329440730873,0.0010450546931743,0.0,99.99335279634565,0.0005317762923493,0.0061154273620173,0.0,stem,ORF1ab
349,0.0004360565597264,0.0030830678222528,0.0,0.019143946524576,0.0026588814617466,99.97819717201368,0.0,stem,ORF1ab
350,0.0001542151247813,0.0012401869964055,0.0,0.0045200984849693,0.003190657754096,99.99228924376094,0.0,interior loop & bulge,ORF1ab
